cnty,state,name,age
lenoir-county-nc,NC,Lenoir County,74.2857142857143
lincoln-county-nc,NC,Lincoln County,77.27222222222224
macon-county-nc,NC,Macon County,78.04444444444444
madison-county-nc,NC,Madison County,78.66666666666667
martin-county-nc,NC,Martin County,77.08000000000001
mcdowell-county-nc,NC,McDowell County,76.64
mecklenburg-county-nc,NC,Mecklenburg County,78.51632653061222
mitchell-county-nc,NC,Mitchell County,77.43333333333332
montgomery-county-nc,NC,Montgomery County,76.10000000000001
moore-county-nc,NC,Moore County,80.76874999999998
nash-county-nc,NC,Nash County,76.37222222222223
new-hanover-county-nc,NC,New Hanover County,77.83783783783785
northampton-county-nc,NC,Northampton County,76.96000000000001
onslow-county-nc,NC,Onslow County,77.008
orange-county-nc,NC,Orange County,79.85000000000001
pamlico-county-nc,NC,Pamlico County,79.575
pasquotank-county-nc,NC,Pasquotank County,76.18888888888888
pender-county-nc,NC,Pender County,77.23846153846154
perquimans-county-nc,NC,Perquimans County,77.0
person-county-nc,NC,Person County,76.39999999999999
pitt-county-nc,NC,Pitt County,77.71379310344828
polk-county-nc,NC,Polk County,79.48571428571428
randolph-county-nc,NC,Randolph County,76.4642857142857
richmond-county-nc,NC,Richmond County,74.38888888888887
robeson-county-nc,NC,Robeson County,74.33333333333334
rockingham-county-nc,NC,Rockingham County,75.8047619047619
rowan-county-nc,NC,Rowan County,74.97586206896553
rutherford-county-nc,NC,Rutherford County,75.31666666666666
sampson-county-nc,NC,Sampson County,75.60000000000001
scotland-county-nc,NC,Scotland County,75.58571428571429
stanly-county-nc,NC,Stanly County,76.75384615384615
stokes-county-nc,NC,Stokes County,77.23333333333333
surry-county-nc,NC,Surry County,76.59
swain-county-nc,NC,Swain County,75.525
transylvania-county-nc,NC,Transylvania County,79.88571428571429
tyrrell-county-nc,NC,Tyrrell County,80.2
union-county-nc,NC,Union County,78.3470588235294
vance-county-nc,NC,Vance County,74.21000000000001
wake-county-nc,NC,Wake County,80.25064102564097
warren-county-nc,NC,Warren County,76.12
washington-county-nc,NC,Washington County,77.26666666666667
watauga-county-nc,NC,Watauga County,80.24999999999999
wayne-county-nc,NC,Wayne County,75.5375
wilkes-county-nc,NC,Wilkes County,76.47692307692307
wilson-county-nc,NC,Wilson County,77.28333333333335
yadkin-county-nc,NC,Yadkin County,76.1857142857143
yancey-county-nc,NC,Yancey County,76.67999999999999
adams-county-nd,ND,Adams County,79.3
barnes-county-nd,ND,Barnes County,78.95
benson-county-nd,ND,Benson County,73.35
billings-county-nd,ND,Billings County,79.6
bottineau-county-nd,ND,Bottineau County,81.33333333333333
bowman-county-nd,ND,Bowman County,79.0
burke-county-nd,ND,Burke County,78.0
burleigh-county-nd,ND,Burleigh County,81.01111111111112
cass-county-nd,ND,Cass County,79.69032258064516
cavalier-county-nd,ND,Cavalier County,81.25
dickey-county-nd,ND,Dickey County,80.93333333333334
divide-county-nd,ND,Divide County,85.1
dunn-county-nd,ND,Dunn County,84.8
eddy-county-nd,ND,Eddy County,72.2
emmons-county-nd,ND,Emmons County,79.6
foster-county-nd,ND,Foster County,80.4
golden-valley-county-nd,ND,Golden Valley County,80.9
grand-forks-county-nd,ND,Grand Forks County,79.06
grant-county-nd,ND,Grant County,79.3
griggs-county-nd,ND,Griggs County,80.0
hettinger-county-nd,ND,Hettinger County,77.0
kidder-county-nd,ND,Kidder County,84.6
lamoure-county-nd,ND,LaMoure County,80.35
logan-county-nd,ND,Logan County,79.3
mchenry-county-nd,ND,McHenry County,79.19999999999999
mcintosh-county-nd,ND,McIntosh County,80.3
mckenzie-county-nd,ND,McKenzie County,81.49999999999999
mclean-county-nd,ND,McLean County,79.35
mercer-county-nd,ND,Mercer County,82.53333333333333
morton-county-nd,ND,Morton County,80.8
mountrail-county-nd,ND,Mountrail County,74.1
nelson-county-nd,ND,Nelson County,77.6
oliver-county-nd,ND,Oliver County,84.3
pembina-county-nd,ND,Pembina County,81.17999999999999
pierce-county-nd,ND,Pierce County,78.05000000000001
ramsey-county-nd,ND,Ramsey County,78.16666666666667
ransom-county-nd,ND,Ransom County,77.8
renville-county-nd,ND,Renville County,78.1
richland-county-nd,ND,Richland County,81.08333333333333
rolette-county-nd,ND,Rolette County,74.9
sargent-county-nd,ND,Sargent County,81.69999999999999
sheridan-county-nd,ND,Sheridan County,77.6
sioux-county-nd,ND,Sioux County,71.44999999999999
stark-county-nd,ND,Stark County,80.72499999999998
steele-county-nd,ND,Steele County,84.5
stutsman-county-nd,ND,Stutsman County,78.61666666666666
towner-county-nd,ND,Towner County,79.4
traill-county-nd,ND,Traill County,78.125
walsh-county-nd,ND,Walsh County,78.23333333333333
ward-county-nd,ND,Ward County,78.9909090909091
wells-county-nd,ND,Wells County,78.75
williams-county-nd,ND,Williams County,78.3142857142857
adams-county-ne,NE,Adams County,79.21111111111111
antelope-county-ne,NE,Antelope County,82.23333333333333
boone-county-ne,NE,Boone County,80.05000000000001
box-butte-county-ne,NE,Box Butte County,78.2
boyd-county-ne,NE,Boyd County,79.2
brown-county-ne,NE,Brown County,81.6
buffalo-county-ne,NE,Buffalo County,80.81818181818181
burt-county-ne,NE,Burt County,77.33333333333333
butler-county-ne,NE,Butler County,79.5
cass-county-ne,NE,Cass County,78.8
cedar-county-ne,NE,Cedar County,81.25
chase-county-ne,NE,Chase County,78.4
cherry-county-ne,NE,Cherry County,78.5
cheyenne-county-ne,NE,Cheyenne County,80.60000000000001
clay-county-ne,NE,Clay County,79.6
colfax-county-ne,NE,Colfax County,80.73333333333333
cuming-county-ne,NE,Cuming County,80.96666666666665
custer-county-ne,NE,Custer County,79.675
dakota-county-ne,NE,Dakota County,78.30000000000001
dawes-county-ne,NE,Dawes County,82.2
dawson-county-ne,NE,Dawson County,79.64285714285714
deuel-county-ne,NE,Deuel County,82.8
dixon-county-ne,NE,Dixon County,80.55
dodge-county-ne,NE,Dodge County,78.42222222222222
douglas-county-ne,NE,Douglas County,77.83241379310346
dundy-county-ne,NE,Dundy County,79.3
fillmore-county-ne,NE,Fillmore County,77.4
franklin-county-ne,NE,Franklin County,80.55
frontier-county-ne,NE,Frontier County,86.2
furnas-county-ne,NE,Furnas County,78.8
gage-county-ne,NE,Gage County,77.55714285714286
garden-county-ne,NE,Garden County,78.4
garfield-county-ne,NE,Garfield County,76.7
gosper-county-ne,NE,Gosper County,78.4
greeley-county-ne,NE,Greeley County,79.9
hall-county-ne,NE,Hall County,79.49285714285715
hamilton-county-ne,NE,Hamilton County,80.36666666666667
harlan-county-ne,NE,Harlan County,81.1
hayes-county-ne,NE,Hayes County,77.9
hitchcock-county-ne,NE,Hitchcock County,78.8
holt-county-ne,NE,Holt County,79.425
howard-county-ne,NE,Howard County,83.94999999999999
jefferson-county-ne,NE,Jefferson County,76.33333333333333
johnson-county-ne,NE,Johnson County,78.69999999999999
kearney-county-ne,NE,Kearney County,78.3
keith-county-ne,NE,Keith County,77.06666666666666
kimball-county-ne,NE,Kimball County,77.3
knox-county-ne,NE,Knox County,79.63333333333334
lancaster-county-ne,NE,Lancaster County,79.26615384615386
lincoln-county-ne,NE,Lincoln County,79.7125
logan-county-ne,NE,Logan County,77.6
madison-county-ne,NE,Madison County,79.66666666666667
merrick-county-ne,NE,Merrick County,78.8
morrill-county-ne,NE,Morrill County,78.5
nance-county-ne,NE,Nance County,76.7
nemaha-county-ne,NE,Nemaha County,77.4
nuckolls-county-ne,NE,Nuckolls County,78.0
otoe-county-ne,NE,Otoe County,78.80000000000001
pawnee-county-ne,NE,Pawnee County,80.1
perkins-county-ne,NE,Perkins County,82.9
phelps-county-ne,NE,Phelps County,80.06666666666666
pierce-county-ne,NE,Pierce County,80.25
platte-county-ne,NE,Platte County,81.18571428571428
polk-county-ne,NE,Polk County,79.85
red-willow-county-ne,NE,Red Willow County,79.50000000000001
richardson-county-ne,NE,Richardson County,79.56666666666666
rock-county-ne,NE,Rock County,77.0
saline-county-ne,NE,Saline County,77.425
sarpy-county-ne,NE,Sarpy County,80.18947368421054
saunders-county-ne,NE,Saunders County,79.9
scotts-bluff-county-ne,NE,Scotts Bluff County,78.89999999999999
seward-county-ne,NE,Seward County,79.07500000000002
sheridan-county-ne,NE,Sheridan County,80.1
sherman-county-ne,NE,Sherman County,77.3
sioux-county-ne,NE,Sioux County,86.6
stanton-county-ne,NE,Stanton County,79.15
thayer-county-ne,NE,Thayer County,78.85
thurston-county-ne,NE,Thurston County,81.69999999999999
valley-county-ne,NE,Valley County,79.69999999999999
washington-county-ne,NE,Washington County,81.3
wayne-county-ne,NE,Wayne County,81.65
webster-county-ne,NE,Webster County,77.35
wheeler-county-ne,NE,Wheeler County,77.6
york-county-ne,NE,York County,79.5
belknap-county-nh,NH,Belknap County,80.21428571428574
carroll-county-nh,NH,Carroll County,82.52727272727273
cheshire-county-nh,NH,Cheshire County,80.42
coos-county-nh,NH,Coos County,78.80000000000001
grafton-county-nh,NH,Grafton County,81.67894736842106
hillsborough-county-nh,NH,Hillsborough County,79.05975609756098
merrimack-county-nh,NH,Merrimack County,79.50285714285712
rockingham-county-nh,NH,Rockingham County,80.5873015873016
strafford-county-nh,NH,Strafford County,79.51363636363638
sullivan-county-nh,NH,Sullivan County,80.00000000000001
atlantic-county-nj,NJ,Atlantic County,77.55
bergen-county-nj,NJ,Bergen County,82.34943181818177
burlington-county-nj,NJ,Burlington County,78.78921568627453
camden-county-nj,NJ,Camden County,77.80560000000004
cape-may-county-nj,NJ,Cape May County,78.34
cumberland-county-nj,NJ,Cumberland County,76.32903225806453
essex-county-nj,NJ,Essex County,78.11300000000003
gloucester-county-nj,NJ,Gloucester County,77.635
hudson-county-nj,NJ,Hudson County,79.79403973509932
hunterdon-county-nj,NJ,Hunterdon County,82.604
mercer-county-nj,NJ,Mercer County,78.86027397260273
middlesex-county-nj,NJ,Middlesex County,80.70182926829273
monmouth-county-nj,NJ,Monmouth County,79.84626865671646
morris-county-nj,NJ,Morris County,82.0295918367347
ocean-county-nj,NJ,Ocean County,78.41743119266054
passaic-county-nj,NJ,Passaic County,79.26842105263157
salem-county-nj,NJ,Salem County,76.97500000000001
somerset-county-nj,NJ,Somerset County,81.79076923076926
sussex-county-nj,NJ,Sussex County,79.69210526315788
union-county-nj,NJ,Union County,80.15377358490565
warren-county-nj,NJ,Warren County,79.94999999999999
bernalillo-county-nm,NM,Bernalillo County,78.53669064748205
catron-county-nm,NM,Catron County,78.7
chaves-county-nm,NM,Chaves County,77.16875
cibola-county-nm,NM,Cibola County,76.97142857142858
colfax-county-nm,NM,Colfax County,81.53333333333333
curry-county-nm,NM,Curry County,76.64545454545454
de-baca-county-nm,NM,De Baca County,76.5
do̱a-ana-county-nm,NM,Do̱a Ana County,79.48205128205126
eddy-county-nm,NM,Eddy County,75.74999999999999
grant-county-nm,NM,Grant County,80.25
guadalupe-county-nm,NM,Guadalupe County,84.0
hidalgo-county-nm,NM,Hidalgo County,79.75
lea-county-nm,NM,Lea County,76.94375
lincoln-county-nm,NM,Lincoln County,81.675
los-alamos-county-nm,NM,Los Alamos County,83.16666666666667
luna-county-nm,NM,Luna County,76.76666666666667
mckinley-county-nm,NM,McKinley County,76.07499999999999
mora-county-nm,NM,Mora County,77.7
otero-county-nm,NM,Otero County,77.43076923076923
quay-county-nm,NM,Quay County,75.89999999999999
rio-arriba-county-nm,NM,Rio Arriba County,79.25
roosevelt-county-nm,NM,Roosevelt County,78.3
san-juan-county-nm,NM,San Juan County,78.39090909090908
san-miguel-county-nm,NM,San Miguel County,77.77142857142857
sandoval-county-nm,NM,Sandoval County,79.3076923076923
santa-fe-county-nm,NM,Santa Fe County,80.49111111111111
sierra-county-nm,NM,Sierra County,75.525
socorro-county-nm,NM,Socorro County,77.35
taos-county-nm,NM,Taos County,81.41666666666667
torrance-county-nm,NM,Torrance County,81.32499999999999
union-county-nm,NM,Union County,78.5
valencia-county-nm,NM,Valencia County,77.61764705882352
carson-city-nv,NV,Carson City,77.5
churchill-county-nv,NV,Churchill County,78.06666666666666
clark-county-nv,NV,Clark County,77.28933649289093
douglas-county-nv,NV,Douglas County,79.76666666666667
elko-county-nv,NV,Elko County,78.11428571428571
eureka-county-nv,NV,Eureka County,81.4
humboldt-county-nv,NV,Humboldt County,77.9
lander-county-nv,NV,Lander County,79.8
lincoln-county-nv,NV,Lincoln County,78.85
lyon-county-nv,NV,Lyon County,78.0375
mineral-county-nv,NV,Mineral County,80.3
nye-county-nv,NV,Nye County,75.00000000000001
pershing-county-nv,NV,Pershing County,79.6
storey-county-nv,NV,Storey County,80.6
washoe-county-nv,NV,Washoe County,78.19468085106384
white-pine-county-nv,NV,White Pine County,78.86666666666666
albany-county-ny,NY,Albany County,79.4820895522388
allegany-county-ny,NY,Allegany County,81.26666666666667
broome-county-ny,NY,Broome County,79.32244897959184
cattaraugus-county-ny,NY,Cattaraugus County,79.4
cayuga-county-ny,NY,Cayuga County,80.92631578947369
chautauqua-county-ny,NY,Chautauqua County,78.85294117647061
chemung-county-ny,NY,Chemung County,77.56666666666668
chenango-county-ny,NY,Chenango County,80.56666666666665
clinton-county-ny,NY,Clinton County,79.63749999999997
columbia-county-ny,NY,Columbia County,81.76500000000001
cortland-county-ny,NY,Cortland County,80.24545454545455
delaware-county-ny,NY,Delaware County,81.43846153846154
dutchess-county-ny,NY,Dutchess County,80.55675675675678
erie-county-ny,NY,Erie County,77.66696832579181
essex-county-ny,NY,Essex County,81.03846153846153
franklin-county-ny,NY,Franklin County,79.28571428571429
fulton-county-ny,NY,Fulton County,79.52666666666666
genesee-county-ny,NY,Genesee County,79.8142857142857
greene-county-ny,NY,Greene County,80.39285714285714
hamilton-county-ny,NY,Hamilton County,79.25
herkimer-county-ny,NY,Herkimer County,79.58421052631577
jefferson-county-ny,NY,Jefferson County,80.05909090909091
lewis-county-ny,NY,Lewis County,84.74285714285715
livingston-county-ny,NY,Livingston County,81.16153846153846
madison-county-ny,NY,Madison County,81.9
monroe-county-ny,NY,Monroe County,79.30113636363639
montgomery-county-ny,NY,Montgomery County,79.32666666666667
nassau-county-ny,NY,Nassau County,82.36617100371741
niagara-county-ny,NY,Niagara County,77.13620689655173
oneida-county-ny,NY,Oneida County,78.75781249999999
onondaga-county-ny,NY,Onondaga County,79.4015384615385
ontario-county-ny,NY,Ontario County,80.244
orange-county-ny,NY,Orange County,80.21866666666668
orleans-county-ny,NY,Orleans County,78.26
oswego-county-ny,NY,Oswego County,79.65714285714284
otsego-county-ny,NY,Otsego County,81.07333333333334
putnam-county-ny,NY,Putnam County,81.85294117647058
rensselaer-county-ny,NY,Rensselaer County,79.05121951219513
rockland-county-ny,NY,Rockland County,82.31250000000003
saratoga-county-ny,NY,Saratoga County,81.69166666666666
schenectady-county-ny,NY,Schenectady County,78.84186046511628
schoharie-county-ny,NY,Schoharie County,81.91428571428571
schuyler-county-ny,NY,Schuyler County,81.14
seneca-county-ny,NY,Seneca County,80.65
st.-lawrence-county-ny,NY,St. Lawrence County,81.07999999999998
steuben-county-ny,NY,Steuben County,79.78620689655172
suffolk-county-ny,NY,Suffolk County,80.6804560260586
sullivan-county-ny,NY,Sullivan County,79.99565217391304
tioga-county-ny,NY,Tioga County,80.54999999999998
tompkins-county-ny,NY,Tompkins County,81.31176470588235
ulster-county-ny,NY,Ulster County,80.21707317073171
warren-county-ny,NY,Warren County,79.66111111111111
washington-county-ny,NY,Washington County,81.43529411764706
wayne-county-ny,NY,Wayne County,80.11428571428571
westchester-county-ny,NY,Westchester County,82.36874999999999
wyoming-county-ny,NY,Wyoming County,79.37272727272727
yates-county-ny,NY,Yates County,80.58
adams-county-oh,OH,Adams County,74.02000000000001
allen-county-oh,OH,Allen County,76.88333333333335
ashland-county-oh,OH,Ashland County,77.91818181818181
ashtabula-county-oh,OH,Ashtabula County,75.79599999999999
athens-county-oh,OH,Athens County,76.85833333333333
auglaize-county-oh,OH,Auglaize County,78.44545454545455
belmont-county-oh,OH,Belmont County,75.64999999999999
brown-county-oh,OH,Brown County,75.07777777777778
butler-county-oh,OH,Butler County,76.1902777777778
carroll-county-oh,OH,Carroll County,77.47142857142856
champaign-county-oh,OH,Champaign County,76.97777777777779
clark-county-oh,OH,Clark County,74.31463414634146
clermont-county-oh,OH,Clermont County,77.6236842105263
clinton-county-oh,OH,Clinton County,75.23333333333333
columbiana-county-oh,OH,Columbiana County,76.175
coshocton-county-oh,OH,Coshocton County,77.03
crawford-county-oh,OH,Crawford County,76.10000000000001
cuyahoga-county-oh,OH,Cuyahoga County,76.2506203473945
darke-county-oh,OH,Darke County,78.60833333333333
defiance-county-oh,OH,Defiance County,77.76666666666667
delaware-county-oh,OH,Delaware County,79.83529411764708
erie-county-oh,OH,Erie County,76.5888888888889
fairfield-county-oh,OH,Fairfield County,78.36785714285715
fayette-county-oh,OH,Fayette County,74.98571428571428
franklin-county-oh,OH,Franklin County,76.2471074380165
fulton-county-oh,OH,Fulton County,78.72222222222223
gallia-county-oh,OH,Gallia County,73.92857142857143
geauga-county-oh,OH,Geauga County,80.50000000000001
greene-county-oh,OH,Greene County,78.3
guernsey-county-oh,OH,Guernsey County,76.28999999999999
hamilton-county-oh,OH,Hamilton County,76.135960591133
hancock-county-oh,OH,Hancock County,78.60000000000001
hardin-county-oh,OH,Hardin County,77.60000000000001
harrison-county-oh,OH,Harrison County,77.35999999999999
henry-county-oh,OH,Henry County,80.3
highland-county-oh,OH,Highland County,75.16666666666667
hocking-county-oh,OH,Hocking County,77.24285714285715
holmes-county-oh,OH,Holmes County,83.0
huron-county-oh,OH,Huron County,77.13076923076923
jackson-county-oh,OH,Jackson County,73.48571428571428
jefferson-county-oh,OH,Jefferson County,74.17391304347827
knox-county-oh,OH,Knox County,77.175
lake-county-oh,OH,Lake County,78.00714285714285
lawrence-county-oh,OH,Lawrence County,74.22500000000001
licking-county-oh,OH,Licking County,77.0290322580645
logan-county-oh,OH,Logan County,76.91818181818181
lorain-county-oh,OH,Lorain County,76.86666666666667
lucas-county-oh,OH,Lucas County,75.12357723577237
madison-county-oh,OH,Madison County,76.59090909090908
mahoning-county-oh,OH,Mahoning County,75.20882352941175
marion-county-oh,OH,Marion County,75.02941176470587
medina-county-oh,OH,Medina County,79.4888888888889
meigs-county-oh,OH,Meigs County,76.75
mercer-county-oh,OH,Mercer County,78.93333333333334
miami-county-oh,OH,Miami County,77.67142857142856
monroe-county-oh,OH,Monroe County,77.67500000000001
montgomery-county-oh,OH,Montgomery County,75.34861111111111
morgan-county-oh,OH,Morgan County,76.57499999999999
morrow-county-oh,OH,Morrow County,77.06666666666666
muskingum-county-oh,OH,Muskingum County,76.07894736842107
noble-county-oh,OH,Noble County,78.5
ottawa-county-oh,OH,Ottawa County,78.6
paulding-county-oh,OH,Paulding County,77.64000000000001
perry-county-oh,OH,Perry County,77.2
pickaway-county-oh,OH,Pickaway County,75.60000000000001
pike-county-oh,OH,Pike County,73.64999999999999
portage-county-oh,OH,Portage County,77.66969696969699
preble-county-oh,OH,Preble County,76.53333333333335
putnam-county-oh,OH,Putnam County,80.57142857142857
richland-county-oh,OH,Richland County,75.37241379310345
ross-county-oh,OH,Ross County,74.75625000000001
sandusky-county-oh,OH,Sandusky County,77.57333333333332
scioto-county-oh,OH,Scioto County,73.57000000000001
seneca-county-oh,OH,Seneca County,78.37142857142858
shelby-county-oh,OH,Shelby County,78.74999999999999
stark-county-oh,OH,Stark County,76.91411764705883
summit-county-oh,OH,Summit County,76.4356589147287
trumbull-county-oh,OH,Trumbull County,75.65818181818179
tuscarawas-county-oh,OH,Tuscarawas County,78.31428571428572
union-county-oh,OH,Union County,78.27777777777777
van-wert-county-oh,OH,Van Wert County,77.11111111111111
vinton-county-oh,OH,Vinton County,75.16666666666667
warren-county-oh,OH,Warren County,78.98437499999999
washington-county-oh,OH,Washington County,76.72500000000001
wayne-county-oh,OH,Wayne County,78.56129032258065
williams-county-oh,OH,Williams County,79.35555555555555
wood-county-oh,OH,Wood County,78.84800000000001
wyandot-county-oh,OH,Wyandot County,80.73333333333333
adair-county-ok,OK,Adair County,75.34
alfalfa-county-ok,OK,Alfalfa County,78.76666666666667
atoka-county-ok,OK,Atoka County,77.05
beaver-county-ok,OK,Beaver County,78.3
beckham-county-ok,OK,Beckham County,74.9
blaine-county-ok,OK,Blaine County,74.92
bryan-county-ok,OK,Bryan County,76.91818181818181
caddo-county-ok,OK,Caddo County,79.71249999999999
canadian-county-ok,OK,Canadian County,77.22962962962964
carter-county-ok,OK,Carter County,74.28181818181817
cherokee-county-ok,OK,Cherokee County,74.76666666666667
choctaw-county-ok,OK,Choctaw County,73.88
cimarron-county-ok,OK,Cimarron County,82.45
cleveland-county-ok,OK,Cleveland County,76.62884615384615
coal-county-ok,OK,Coal County,75.0
comanche-county-ok,OK,Comanche County,74.76428571428572
cotton-county-ok,OK,Cotton County,78.15
craig-county-ok,OK,Craig County,75.64
creek-county-ok,OK,Creek County,75.27619047619048
custer-county-ok,OK,Custer County,76.42
delaware-county-ok,OK,Delaware County,75.72222222222223
dewey-county-ok,OK,Dewey County,78.2
ellis-county-ok,OK,Ellis County,79.35
garfield-county-ok,OK,Garfield County,76.275
garvin-county-ok,OK,Garvin County,73.9
grady-county-ok,OK,Grady County,77.06666666666666
grant-county-ok,OK,Grant County,76.65
greer-county-ok,OK,Greer County,78.6
harmon-county-ok,OK,Harmon County,79.1
harper-county-ok,OK,Harper County,83.35
haskell-county-ok,OK,Haskell County,79.1
hughes-county-ok,OK,Hughes County,73.42
jackson-county-ok,OK,Jackson County,75.86250000000001
jefferson-county-ok,OK,Jefferson County,75.93333333333332
johnston-county-ok,OK,Johnston County,78.73333333333333
kay-county-ok,OK,Kay County,74.83636363636364
kingfisher-county-ok,OK,Kingfisher County,80.69999999999999
kiowa-county-ok,OK,Kiowa County,72.2
latimer-county-ok,OK,Latimer County,76.56666666666666
le-flore-county-ok,OK,Le Flore County,74.41666666666667
lincoln-county-ok,OK,Lincoln County,76.67142857142858
logan-county-ok,OK,Logan County,77.9875
love-county-ok,OK,Love County,76.1
major-county-ok,OK,Major County,76.86666666666666
marshall-county-ok,OK,Marshall County,77.825
mayes-county-ok,OK,Mayes County,76.10000000000001
mcclain-county-ok,OK,McClain County,76.35
mccurtain-county-ok,OK,McCurtain County,75.64999999999999
mcintosh-county-ok,OK,McIntosh County,69.71666666666665
murray-county-ok,OK,Murray County,76.89999999999999
muskogee-county-ok,OK,Muskogee County,73.5375
noble-county-ok,OK,Noble County,75.9
nowata-county-ok,OK,Nowata County,75.35
okfuskee-county-ok,OK,Okfuskee County,77.4
oklahoma-county-ok,OK,Oklahoma County,75.36697674418608
okmulgee-county-ok,OK,Okmulgee County,73.78999999999999
osage-county-ok,OK,Osage County,77.6
ottawa-county-ok,OK,Ottawa County,74.01111111111112
pawnee-county-ok,OK,Pawnee County,76.38000000000001
payne-county-ok,OK,Payne County,77.00666666666667
pittsburg-county-ok,OK,Pittsburg County,75.89166666666667
pontotoc-county-ok,OK,Pontotoc County,75.28
pottawatomie-county-ok,OK,Pottawatomie County,74.00625000000002
pushmataha-county-ok,OK,Pushmataha County,78.46666666666667
roger-mills-county-ok,OK,Roger Mills County,82.4
rogers-county-ok,OK,Rogers County,76.47142857142856
seminole-county-ok,OK,Seminole County,75.94444444444444
sequoyah-county-ok,OK,Sequoyah County,75.33333333333334
stephens-county-ok,OK,Stephens County,75.1909090909091
texas-county-ok,OK,Texas County,79.14
tillman-county-ok,OK,Tillman County,75.1
tulsa-county-ok,OK,Tulsa County,76.0732142857142
wagoner-county-ok,OK,Wagoner County,76.02000000000001
washington-county-ok,OK,Washington County,76.5923076923077
washita-county-ok,OK,Washita County,79.975
woods-county-ok,OK,Woods County,76.73333333333333
woodward-county-ok,OK,Woodward County,75.55999999999999
baker-county-or,OR,Baker County,77.60000000000001
benton-county-or,OR,Benton County,81.91538461538462
clackamas-county-or,OR,Clackamas County,79.89740259740257
clatsop-county-or,OR,Clatsop County,77.9909090909091
columbia-county-or,OR,Columbia County,78.72
coos-county-or,OR,Coos County,76.20833333333333
crook-county-or,OR,Crook County,77.25
curry-county-or,OR,Curry County,75.85
deschutes-county-or,OR,Deschutes County,79.91363636363636
douglas-county-or,OR,Douglas County,76.87272727272729
gilliam-county-or,OR,Gilliam County,80.5
grant-county-or,OR,Grant County,81.4
harney-county-or,OR,Harney County,77.8
hood-river-county-or,OR,Hood River County,81.3
jackson-county-or,OR,Jackson County,78.34
jefferson-county-or,OR,Jefferson County,78.0
josephine-county-or,OR,Josephine County,76.85625
klamath-county-or,OR,Klamath County,77.63000000000002
lake-county-or,OR,Lake County,79.15
lane-county-or,OR,Lane County,78.76455696202531
lincoln-county-or,OR,Lincoln County,77.91176470588235
linn-county-or,OR,Linn County,77.88571428571429
malheur-county-or,OR,Malheur County,77.77142857142857
marion-county-or,OR,Marion County,79.30877192982456
morrow-county-or,OR,Morrow County,80.5
multnomah-county-or,OR,Multnomah County,78.87278481012662
polk-county-or,OR,Polk County,79.26363636363637
sherman-county-or,OR,Sherman County,81.7
tillamook-county-or,OR,Tillamook County,78.325
umatilla-county-or,OR,Umatilla County,78.9714285714286
union-county-or,OR,Union County,78.41250000000001
wallowa-county-or,OR,Wallowa County,78.89999999999999
wasco-county-or,OR,Wasco County,77.88750000000002
washington-county-or,OR,Washington County,81.2010101010101
wheeler-county-or,OR,Wheeler County,78.2
yamhill-county-or,OR,Yamhill County,79.61176470588236
adams-county-pa,PA,Adams County,79.99545454545456
allegheny-county-pa,PA,Allegheny County,77.23613445378145
armstrong-county-pa,PA,Armstrong County,77.78947368421053
beaver-county-pa,PA,Beaver County,77.20399999999998
bedford-county-pa,PA,Bedford County,78.58181818181818
berks-county-pa,PA,Berks County,78.46477272727273
blair-county-pa,PA,Blair County,77.53823529411764
bradford-county-pa,PA,Bradford County,79.19285714285715
bucks-county-pa,PA,Bucks County,79.60857142857147
butler-county-pa,PA,Butler County,78.86744186046512
cambria-county-pa,PA,Cambria County,77.34358974358975
cameron-county-pa,PA,Cameron County,79.4
carbon-county-pa,PA,Carbon County,77.00833333333331
centre-county-pa,PA,Centre County,81.78260869565216
chester-county-pa,PA,Chester County,80.77272727272727
clarion-county-pa,PA,Clarion County,79.17999999999999
clearfield-county-pa,PA,Clearfield County,78.12
clinton-county-pa,PA,Clinton County,79.16666666666666
columbia-county-pa,PA,Columbia County,78.4142857142857
crawford-county-pa,PA,Crawford County,77.71363636363635
cumberland-county-pa,PA,Cumberland County,79.81304347826087
dauphin-county-pa,PA,Dauphin County,78.06923076923076
delaware-county-pa,PA,Delaware County,77.65971223021579
elk-county-pa,PA,Elk County,78.33333333333331
erie-county-pa,PA,Erie County,77.30303030303034
fayette-county-pa,PA,Fayette County,76.33714285714285
forest-county-pa,PA,Forest County,76.0
franklin-county-pa,PA,Franklin County,80.05555555555556
fulton-county-pa,PA,Fulton County,76.96666666666668
greene-county-pa,PA,Greene County,77.83333333333333
huntingdon-county-pa,PA,Huntingdon County,79.95833333333334
indiana-county-pa,PA,Indiana County,78.82000000000001
jefferson-county-pa,PA,Jefferson County,77.74615384615385
juniata-county-pa,PA,Juniata County,79.38
lackawanna-county-pa,PA,Lackawanna County,76.66491228070177
lancaster-county-pa,PA,Lancaster County,79.84183673469389
lawrence-county-pa,PA,Lawrence County,76.98928571428571
lebanon-county-pa,PA,Lebanon County,78.94838709677421
lehigh-county-pa,PA,Lehigh County,79.35
luzerne-county-pa,PA,Luzerne County,76.52828282828283
lycoming-county-pa,PA,Lycoming County,79.07037037037036
mckean-county-pa,PA,McKean County,77.05000000000001
mercer-county-pa,PA,Mercer County,77.26785714285712
mifflin-county-pa,PA,Mifflin County,78.59166666666665
monroe-county-pa,PA,Monroe County,79.59333333333332
montgomery-county-pa,PA,Montgomery County,80.24660194174756
